Domain File,Init File,Program File,Parse Domain (s),Parse Golog(s),Domain2DFA (s),Golog2TS (s),Game Construction (s),Game Resolution (s),Total (s),Algorithm
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_2.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_1_4_2.golog,0.07,0,0.003,0.078,0,0.143,0.294,Compositional
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_2.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_1_4_2.golog,0.073,0,0.003,0.022,0,0.106,0.204,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_2.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_2_4_2.golog,0.073,0,0.003,5.271,0,0.124,5.471,Compositional
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_2.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_2_4_2.golog,0.068,0,0.003,0.226,0,0.1,0.397,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_2.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_3_4_2.golog,0.069,0,0.004,2.996,0,0.013,3.082,Compositional
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_2.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_3_4_2.golog,0.07,0,0.004,0.013,0,0.028,0.115,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_3.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_1_4_3.golog,0.069,0,0.006,0.176,0,1.608,1.859,Compositional
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_3.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_1_4_3.golog,0.07,0,0.007,0.047,0,2.568,2.692,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_3.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_2_4_3.golog,0.068,0,0.008,13.2,0,2.531,15.807,Compositional
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_3.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_2_4_3.golog,0.067,0,0.007,0.352,0,2.566,2.992,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_3.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_3_4_3.golog,0.072,0,0.007,292.726,0,0.049,292.854,Compositional
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_3.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_3_4_3.golog,0.077,0,0.006,0.024,0,0.041,0.148,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_1_4_4.golog,0.069,0,0.013,0.339,0,59.879,60.3,Compositional
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_1_4_4.golog,0.073,0,0.013,0.055,0,96.292,96.433,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_2_4_4.golog,0.07,0,0.014,25.244,0,1.058,26.386,Compositional
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_2_4_4.golog,0.071,0,0.015,0.524,0,56.723,57.333,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_3_4_4.golog,0.074,0,0.009,0.038,0,0.065,0.186,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r4.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p4_5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_3_4_5.golog,0.092,0,0.024,0.064,0,0.091,0.271,LDLf
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_1.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_1_5_1.golog,0.084,0,0.004,0.047,0,0.016,0.151,Compositional
/home/matteo/syft4golog/benchmarks/dishwasher_move/domain_r5.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/p5_1.pddl,/home/matteo/syft4golog/benchmarks/dishwasher_move/prog_1_5_1.golog,0.086,0,0.005,0.018,0,0.018,0.127,LDLf
